paper,doi_no_underscore,nsd,da,container.title,year.published,actual_nsd,actual_da
https://journals.asm.org/doi/10.1128/aem.01359-24,10.1128/aem.01359-24,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01360-24,10.1128/aem.01360-24,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01374-23,10.1128/aem.01374-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01390-24,10.1128/aem.01390-24,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01442-24,10.1128/aem.01442-24,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01443-24,10.1128/aem.01443-24,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01477-23,10.1128/aem.01477-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01492-23,10.1128/aem.01492-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01497-23,10.1128/aem.01497-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01512-24,10.1128/aem.01512-24,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01538-23,10.1128/aem.01538-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01552-24,10.1128/aem.01552-24,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01559-24,10.1128/aem.01559-24,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01572-24,10.1128/aem.01572-24,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01579-24,10.1128/aem.01579-24,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01581-23,10.1128/aem.01581-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01585-23,10.1128/aem.01585-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01623-24,10.1128/aem.01623-24,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01635-24,10.1128/aem.01635-24,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01637-23,10.1128/aem.01637-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01649-23,10.1128/aem.01649-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01654-23,10.1128/aem.01654-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01655-23,10.1128/aem.01655-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01683-24,10.1128/aem.01683-24,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01704-23,10.1128/aem.01704-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01719-23,10.1128/aem.01719-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01739-23,10.1128/aem.01739-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01740-23,10.1128/aem.01740-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01740-24,10.1128/aem.01740-24,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01742-24,10.1128/aem.01742-24,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01752-23,10.1128/aem.01752-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01754-24,10.1128/aem.01754-24,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01757-23,10.1128/aem.01757-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01759-23,10.1128/aem.01759-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01760-23,10.1128/aem.01760-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01770-24,10.1128/aem.01770-24,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01778-23,10.1128/aem.01778-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01790-23,10.1128/aem.01790-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01799-23,10.1128/aem.01799-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01864-23,10.1128/aem.01864-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01869-23,10.1128/aem.01869-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01871-23,10.1128/aem.01871-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01885-23,10.1128/aem.01885-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01892-24,10.1128/aem.01892-24,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01939-23,10.1128/aem.01939-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01958-24,10.1128/aem.01958-24,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01959-23,10.1128/aem.01959-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.01974-23,10.1128/aem.01974-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02007-23,10.1128/aem.02007-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02014-23,10.1128/aem.02014-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02015-23,10.1128/aem.02015-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02016-23,10.1128/aem.02016-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02025-23,10.1128/aem.02025-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02030-23,10.1128/aem.02030-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02035-23,10.1128/aem.02035-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02041-23,10.1128/aem.02041-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02043-23,10.1128/aem.02043-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02047-23,10.1128/aem.02047-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02056-23,10.1128/aem.02056-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02068-23,10.1128/aem.02068-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02076-23,10.1128/aem.02076-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02078-23,10.1128/aem.02078-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02099-23,10.1128/aem.02099-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02104-23,10.1128/aem.02104-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02113-23,10.1128/aem.02113-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02131-23,10.1128/aem.02131-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02158-23,10.1128/aem.02158-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02174-23,10.1128/aem.02174-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02177-23,10.1128/aem.02177-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02220-23,10.1128/aem.02220-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02222-23,10.1128/aem.02222-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02223-23,10.1128/aem.02223-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02234-23,10.1128/aem.02234-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02250-23,10.1128/aem.02250-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02253-23,10.1128/aem.02253-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02274-23,10.1128/aem.02274-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02283-23,10.1128/aem.02283-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02293-23,10.1128/aem.02293-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02297-23,10.1128/aem.02297-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02330-23,10.1128/aem.02330-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02349-23,10.1128/aem.02349-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02351-23,10.1128/aem.02351-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02355-23,10.1128/aem.02355-23,Yes,Yes,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/aem.02363-23,10.1128/aem.02363-23,Yes,No,Applied and Environmental Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00004-24,10.1128/iai.00004-24,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00011-24,10.1128/iai.00011-24,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00037-24,10.1128/iai.00037-24,Yes,Yes,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00038-24,10.1128/iai.00038-24,Yes,Yes,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00048-24,10.1128/iai.00048-24,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00083-24,10.1128/iai.00083-24,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00103-24,10.1128/iai.00103-24,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00117-24,10.1128/iai.00117-24,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00130-24,10.1128/iai.00130-24,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00214-24,10.1128/iai.00214-24,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00215-24,10.1128/iai.00215-24,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00223-23,10.1128/iai.00223-23,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00232-24,10.1128/iai.00232-24,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00234-24,10.1128/iai.00234-24,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00244-23,10.1128/iai.00244-23,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00266-24,10.1128/iai.00266-24,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00314-24,10.1128/iai.00314-24,Yes,Yes,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00334-23,10.1128/iai.00334-23,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00440-23,10.1128/iai.00440-23,Yes,Yes,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00447-23,10.1128/iai.00447-23,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00461-23,10.1128/iai.00461-23,Yes,Yes,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00495-23,10.1128/iai.00495-23,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00529-23,10.1128/iai.00529-23,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/iai.00539-23,10.1128/iai.00539-23,Yes,No,Infection and Immunity,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00031-24,10.1128/jb.00031-24,Yes,Yes,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00033-24,10.1128/jb.00033-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00052-24,10.1128/jb.00052-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00074-24,10.1128/jb.00074-24,Yes,Yes,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00086-24,10.1128/jb.00086-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00087-24,10.1128/jb.00087-24,Yes,Yes,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00089-24,10.1128/jb.00089-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00096-24,10.1128/jb.00096-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00102-24,10.1128/jb.00102-24,Yes,Yes,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00104-24,10.1128/jb.00104-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00107-24,10.1128/jb.00107-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00136-24,10.1128/jb.00136-24,Yes,Yes,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00138-24,10.1128/jb.00138-24,Yes,Yes,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00143-24,10.1128/jb.00143-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00169-24,10.1128/jb.00169-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00178-24,10.1128/jb.00178-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00190-24,10.1128/jb.00190-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00199-24,10.1128/jb.00199-24,Yes,Yes,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00235-24,10.1128/jb.00235-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00239-23,10.1128/jb.00239-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00273-23,10.1128/jb.00273-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00286-23,10.1128/jb.00286-23,Yes,Yes,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00294-24,10.1128/jb.00294-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00298-24,10.1128/jb.00298-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00309-23,10.1128/jb.00309-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00317-23,10.1128/jb.00317-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00331-23,10.1128/jb.00331-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00333-23,10.1128/jb.00333-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00334-23,10.1128/jb.00334-23,Yes,Yes,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00335-23,10.1128/jb.00335-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00337-23,10.1128/jb.00337-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00351-23,10.1128/jb.00351-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00361-23,10.1128/jb.00361-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00363-23,10.1128/jb.00363-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00367-24,10.1128/jb.00367-24,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00368-23,10.1128/jb.00368-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00369-23,10.1128/jb.00369-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00371-23,10.1128/jb.00371-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00382-23,10.1128/jb.00382-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00402-23,10.1128/jb.00402-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00406-23,10.1128/jb.00406-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00420-23,10.1128/jb.00420-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00428-23,10.1128/jb.00428-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00435-23,10.1128/jb.00435-23,Yes,Yes,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jb.00452-23,10.1128/jb.00452-23,Yes,No,Journal of Bacteriology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jcm.00028-24,10.1128/jcm.00028-24,Yes,No,Journal of Clinical Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jcm.00040-24,10.1128/jcm.00040-24,Yes,Yes,Journal of Clinical Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jcm.00042-24,10.1128/jcm.00042-24,Yes,No,Journal of Clinical Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jcm.00103-22,10.1128/jcm.00103-22,Yes,No,Journal of Clinical Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jcm.00103-24,10.1128/jcm.00103-24,Yes,No,Journal of Clinical Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jcm.00136-24,10.1128/jcm.00136-24,Yes,No,Journal of Clinical Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jcm.00149-24,10.1128/jcm.00149-24,Yes,No,Journal of Clinical Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jcm.00246-24,10.1128/jcm.00246-24,Yes,No,Journal of Clinical Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jcm.00266-24,10.1128/jcm.00266-24,Yes,Yes,Journal of Clinical Microbiology,2024,NA,NA
https://journals.asm.org/doi/10.1128/jcm.00345-24,10.1128/jcm.00345-24,Yes,No,Journal of Clinical Microbiology,2024,NA,NA
